sequence_id
lcl|NC_003070.9_cds_NP_001323010.1_87
lcl|NC_003070.9_cds_NP_563626.1_88
lcl|NC_003070.9_cds_NP_001322868.1_89
lcl|NC_003070.9_cds_NP_001322867.1_90
lcl|NC_003070.9_cds_NP_563627.1_91
lcl|NC_003070.9_cds_NP_001030927.1_92
lcl|NC_003070.9_cds_NP_171645.1_93
lcl|NC_003070.9_cds_NP_001322773.1_96
lcl|NC_003070.9_cds_NP_171646.1_97
lcl|NC_003070.9_cds_NP_001322549.1_100
lcl|NC_003070.9_cds_NP_171649.1_101
lcl|NC_003070.9_cds_NP_171650.2_102
lcl|NC_003070.9_cds_NP_171651.1_103
lcl|NC_003070.9_cds_NP_171652.1_104
lcl|NC_003070.9_cds_NP_001117207.1_105
lcl|NC_003070.9_cds_NP_171653.2_107
lcl|NC_003070.9_cds_NP_171654.1_108
lcl|NC_003070.9_cds_NP_171655.1_109
lcl|NC_003070.9_cds_NP_849572.1_110
lcl|NC_003070.9_cds_NP_171656.1_111
lcl|NC_003070.9_cds_NP_001030928.1_112
lcl|NC_003070.9_cds_NP_001321839.1_113
lcl|NC_003070.9_cds_NP_001321838.1_114
lcl|NC_003070.9_cds_NP_563629.1_116
lcl|NC_003070.9_cds_NP_171659.1_117
lcl|NC_003070.9_cds_NP_001320252.1_118
lcl|NC_003070.9_cds_NP_001320249.1_119
lcl|NC_003070.9_cds_NP_001320251.1_120
lcl|NC_003070.9_cds_NP_171660.1_122
lcl|NC_003070.9_cds_NP_171661.1_123
lcl|NC_003070.9_cds_NP_849573.1_124
lcl|NC_003070.9_cds_NP_563630.1_125
lcl|NC_003070.9_cds_NP_001030929.1_126
lcl|NC_003070.9_cds_NP_001117210.1_127
lcl|NC_003070.9_cds_NP_001322112.1_128
lcl|NC_003070.9_cds_NP_001322113.1_129
lcl|NC_003070.9_cds_NP_563631.2_130
lcl|NC_003070.9_cds_NP_001322080.1_131
lcl|NC_003070.9_cds_NP_171663.1_132
lcl|NC_003070.9_cds_NP_001322968.1_133
lcl|NC_003070.9_cds_NP_171664.1_134
lcl|NC_003070.9_cds_NP_171665.1_135
lcl|NC_003070.9_cds_NP_171666.1_136
lcl|NC_003070.9_cds_NP_171667.1_137
lcl|NC_003070.9_cds_NP_171668.1_138
lcl|NC_003070.9_cds_NP_001077441.1_139
lcl|NC_003070.9_cds_NP_171669.1_140
lcl|NC_003070.9_cds_NP_171670.1_141
lcl|NC_003070.9_cds_NP_001318902.1_142
lcl|NC_003070.9_cds_NP_171671.2_143
lcl|NC_003070.9_cds_NP_001318903.1_144
lcl|NC_003070.9_cds_NP_001323100.1_145
lcl|NC_003070.9_cds_NP_001030930.1_146
lcl|NC_003070.9_cds_NP_001321445.1_147
lcl|NC_003070.9_cds_NP_171672.1_148
lcl|NC_003070.9_cds_NP_001321953.1_149
lcl|NC_003070.9_cds_NP_171673.2_150
lcl|NC_003070.9_cds_NP_001321954.1_151
lcl|NC_003070.9_cds_NP_171674.2_152
lcl|NC_003070.9_cds_NP_001318904.1_153
lcl|NC_003070.9_cds_NP_001322649.1_154
lcl|NC_003070.9_cds_NP_001322648.1_155
lcl|NC_003070.9_cds_NP_001117211.1_156
lcl|NC_003070.9_cds_NP_171676.1_157
lcl|NC_003070.9_cds_NP_001321884.1_158
lcl|NC_003070.9_cds_NP_001321887.1_159
lcl|NC_003070.9_cds_NP_001321885.1_160
lcl|NC_003070.9_cds_NP_001321886.1_161
lcl|NC_003070.9_cds_NP_563632.2_162
lcl|NC_003070.9_cds_NP_001320212.1_163
lcl|NC_003070.9_cds_NP_001320211.1_164
lcl|NC_003070.9_cds_NP_171677.1_165
lcl|NC_003070.9_cds_NP_001322176.1_168
lcl|NC_003070.9_cds_NP_171679.1_169
lcl|NC_003070.9_cds_NP_001184886.1_170
lcl|NC_003070.9_cds_NP_001322178.1_171
lcl|NC_003070.9_cds_NP_001322177.1_172
lcl|NC_003070.9_cds_NP_171680.1_173
lcl|NC_003070.9_cds_NP_001320442.1_174
lcl|NC_003070.9_cds_NP_001322030.1_175
lcl|NC_003070.9_cds_NP_001322031.1_176
lcl|NC_003070.9_cds_NP_171681.3_177
lcl|NC_003070.9_cds_NP_001322029.1_178
lcl|NC_003070.9_cds_NP_171682.2_179
lcl|NC_003070.9_cds_NP_001320631.1_181
lcl|NC_003070.9_cds_NP_171684.2_182
lcl|NC_003070.9_cds_NP_563635.1_183
lcl|NC_003070.9_cds_NP_001077442.1_184
lcl|NC_003070.9_cds_NP_563636.1_186
lcl|NC_003070.9_cds_NP_001077443.1_187
lcl|NC_003070.9_cds_NP_001077444.1_188
lcl|NC_003070.9_cds_NP_563637.1_189
lcl|NC_003070.9_cds_NP_171690.1_191
lcl|NC_003070.9_cds_NP_001322242.1_192
lcl|NC_003070.9_cds_NP_001322240.1_193
lcl|NC_003070.9_cds_NP_001322241.1_194
lcl|NC_003070.9_cds_NP_001322239.1_195
lcl|NC_003070.9_cds_NP_001184887.1_196
lcl|NC_003070.9_cds_NP_001320987.1_197
lcl|NC_003070.9_cds_NP_171691.2_198
lcl|NC_003070.9_cds_NP_001320986.1_199
lcl|NC_003070.9_cds_NP_563639.2_200
lcl|NC_003070.9_cds_NP_001077445.1_201
lcl|NC_003070.9_cds_NP_563640.1_202
lcl|NC_003070.9_cds_NP_849575.1_203
lcl|NC_003070.9_cds_NP_001117212.1_204
lcl|NC_003070.9_cds_NP_001030932.1_205
lcl|NC_003070.9_cds_NP_171694.3_206
lcl|NC_003070.9_cds_NP_001030933.1_207
lcl|NC_003070.9_cds_NP_001322377.1_208
lcl|NC_003070.9_cds_NP_001322378.1_209
lcl|NC_003070.9_cds_NP_001322376.1_210
lcl|NC_003070.9_cds_NP_171696.2_212
lcl|NC_003070.9_cds_NP_001154301.1_213
lcl|NC_003070.9_cds_NP_171697.3_214
lcl|NC_003070.9_cds_NP_001154300.1_215
lcl|NC_003070.9_cds_NP_001320318.1_216
lcl|NC_003070.9_cds_NP_171698.1_217
lcl|NC_003070.9_cds_NP_171699.1_218
lcl|NC_003070.9_cds_NP_171700.1_219
lcl|NC_003070.9_cds_NP_171702.1_221
lcl|NC_003070.9_cds_NP_001320383.1_222
lcl|NC_003070.9_cds_NP_563643.4_223
lcl|NC_003070.9_cds_NP_001184888.1_224
lcl|NC_003070.9_cds_NP_001320381.1_225
lcl|NC_003070.9_cds_NP_001320382.1_226
lcl|NC_003070.9_cds_NP_001320384.1_227
lcl|NC_003070.9_cds_NP_171704.2_228
lcl|NC_003070.9_cds_NP_973737.1_229
lcl|NC_003070.9_cds_NP_001322234.1_230
lcl|NC_003070.9_cds_NP_171705.1_231
lcl|NC_003070.9_cds_NP_171706.1_232
lcl|NC_003070.9_cds_NP_171707.1_233
lcl|NC_003070.9_cds_NP_171708.1_234
lcl|NC_003070.9_cds_NP_171710.4_239
lcl|NC_003070.9_cds_NP_001321578.1_240
lcl|NC_003070.9_cds_NP_001184889.1_241
lcl|NC_003070.9_cds_NP_563645.1_242
lcl|NC_003070.9_cds_NP_849576.1_243
lcl|NC_003070.9_cds_NP_973739.1_244
lcl|NC_003070.9_cds_NP_171712.2_245
lcl|NC_003070.9_cds_NP_973741.1_246
lcl|NC_003070.9_cds_NP_973740.1_247
lcl|NC_003070.9_cds_NP_171713.2_248
lcl|NC_003070.9_cds_NP_171714.2_249
lcl|NC_003070.9_cds_NP_001321166.1_250
lcl|NC_003070.9_cds_NP_001321165.1_251
lcl|NC_003070.9_cds_NP_171715.1_252
lcl|NC_003070.9_cds_NP_171716.1_253
lcl|NC_003070.9_cds_NP_001077448.1_254
lcl|NC_003070.9_cds_NP_001077446.1_255
lcl|NC_003070.9_cds_NP_001117214.1_256
lcl|NC_003070.9_cds_NP_001077447.2_257
lcl|NC_003070.9_cds_NP_171717.2_258
lcl|NC_003070.9_cds_NP_171718.1_259
lcl|NC_003070.9_cds_NP_001077449.1_260
lcl|NC_003070.9_cds_NP_171719.2_261
lcl|NC_003070.9_cds_NP_171721.3_263
lcl|NC_003070.9_cds_NP_973742.1_264
lcl|NC_003070.9_cds_NP_001184890.1_265
lcl|NC_003070.9_cds_NP_171723.2_266
lcl|NC_003070.9_cds_NP_001320548.1_267
lcl|NC_003070.9_cds_NP_850932.2_268
lcl|NC_003070.9_cds_NP_001320547.1_269
lcl|NC_003070.9_cds_NP_171724.1_270
lcl|NC_003070.9_cds_NP_171725.1_271
lcl|NC_003070.9_cds_NP_171726.2_272
lcl|NC_003070.9_cds_NP_171727.2_273
lcl|NC_003070.9_cds_NP_001320653.1_274
lcl|NC_003070.9_cds_NP_171728.2_275
lcl|NC_003070.9_cds_NP_563646.1_276
lcl|NC_003070.9_cds_NP_001322300.1_277
lcl|NC_003070.9_cds_NP_171730.1_278
lcl|NC_003070.9_cds_NP_001117215.1_279
lcl|NC_003070.9_cds_NP_563647.1_281
lcl|NC_003070.9_cds_NP_563648.1_282
lcl|NC_003070.9_cds_NP_001321462.1_283
lcl|NC_003070.9_cds_NP_171733.2_284
lcl|NC_003070.9_cds_NP_563649.1_286
lcl|NC_003070.9_cds_NP_001077450.1_287
lcl|NC_003070.9_cds_NP_563650.1_288
lcl|NC_003070.9_cds_NP_001323315.1_289
lcl|NC_003070.9_cds_NP_001323420.1_291
lcl|NC_003070.9_cds_NP_001323421.1_292
lcl|NC_003070.9_cds_NP_171738.1_293
lcl|NC_003070.9_cds_NP_171739.1_294
lcl|NC_003070.9_cds_NP_563651.1_296
lcl|NC_003070.9_cds_NP_171742.1_297
lcl|NC_003070.9_cds_NP_001323245.1_298
lcl|NC_003070.9_cds_NP_001321511.1_300
lcl|NC_003070.9_cds_NP_001321510.1_301
lcl|NC_003070.9_cds_NP_171743.1_302
lcl|NC_003070.9_cds_NP_171744.1_303
lcl|NC_003070.9_cds_NP_171745.3_304
lcl|NC_003070.9_cds_NP_001321619.1_305
lcl|NC_003070.9_cds_NP_563652.1_306
lcl|NC_003070.9_cds_NP_001323025.1_307
lcl|NC_003070.9_cds_NP_563653.2_308
lcl|NC_003070.9_cds_NP_563654.1_309
lcl|NC_003070.9_cds_NP_563655.1_310
lcl|NC_003070.9_cds_NP_001318905.1_311
lcl|NC_003070.9_cds_NP_563656.1_312
lcl|NC_003070.9_cds_NP_171751.1_314
lcl|NC_003070.9_cds_NP_849577.1_315
lcl|NC_003070.9_cds_NP_171752.1_316
lcl|NC_003070.9_cds_NP_001322408.1_317
lcl|NC_003070.9_cds_NP_001322407.1_318
lcl|NC_003070.9_cds_NP_171753.1_319
lcl|NC_003070.9_cds_NP_171754.1_320
lcl|NC_003070.9_cds_NP_001320752.1_321
lcl|NC_003070.9_cds_NP_171756.1_323
lcl|NC_003070.9_cds_NP_563657.1_324
lcl|NC_003070.9_cds_NP_563658.1_327
lcl|NC_003070.9_cds_NP_171760.1_329
lcl|NC_003070.9_cds_NP_171761.2_330
lcl|NC_003070.9_cds_NP_001321866.1_331
lcl|NC_003070.9_cds_NP_001321865.1_332
lcl|NC_003070.9_cds_NP_001318907.1_333
lcl|NC_003070.9_cds_NP_001030934.1_334
lcl|NC_003070.9_cds_NP_171763.1_335
lcl|NC_003070.9_cds_NP_563659.1_336
lcl|NC_003070.9_cds_NP_563660.1_339
lcl|NC_003070.9_cds_NP_171767.1_340
lcl|NC_003070.9_cds_NP_001321906.1_341
lcl|NC_003070.9_cds_NP_001321902.1_342
lcl|NC_003070.9_cds_NP_001321907.1_343
lcl|NC_003070.9_cds_NP_001321903.1_344
lcl|NC_003070.9_cds_NP_001321904.1_345
lcl|NC_003070.9_cds_NP_001321905.1_346
lcl|NC_003070.9_cds_NP_171768.2_347
lcl|NC_003070.9_cds_NP_973743.1_348
lcl|NC_003070.9_cds_NP_171769.1_349
lcl|NC_003070.9_cds_NP_171772.1_353
lcl|NC_003070.9_cds_NP_973744.1_354
lcl|NC_003070.9_cds_NP_171773.1_355
lcl|NC_003070.9_cds_NP_171774.2_356
lcl|NC_003070.9_cds_NP_171775.2_357
lcl|NC_003070.9_cds_NP_001184892.1_358
lcl|NC_003070.9_cds_NP_171776.2_359
lcl|NC_003070.9_cds_NP_171777.1_360
lcl|NC_003070.9_cds_NP_171778.1_361
lcl|NC_003070.9_cds_NP_171779.1_362
lcl|NC_003070.9_cds_NP_563662.1_363
lcl|NC_003070.9_cds_NP_563664.1_365
lcl|NC_003070.9_cds_NP_171781.1_366
lcl|NC_003070.9_cds_NP_171782.1_367
lcl|NC_003070.9_cds_NP_850933.1_368
lcl|NC_003070.9_cds_NP_850934.1_369
lcl|NC_003070.9_cds_NP_001318908.1_370
lcl|NC_003070.9_cds_NP_001321307.1_371
lcl|NC_003070.9_cds_NP_001321308.1_372
lcl|NC_003070.9_cds_NP_973746.3_373
lcl|NC_003070.9_cds_NP_001117217.1_374
lcl|NC_003070.9_cds_NP_849578.5_375
lcl|NC_003070.9_cds_NP_563666.1_376
lcl|NC_003070.9_cds_NP_001318909.1_377
lcl|NC_003070.9_cds_NP_563667.1_378
lcl|NC_003070.9_cds_NP_001117218.1_379
lcl|NC_003070.9_cds_NP_001321448.1_380
lcl|NC_003070.9_cds_NP_563668.1_381
lcl|NC_003070.9_cds_NP_849580.1_382
lcl|NC_003070.9_cds_NP_001321568.1_383
lcl|NC_003070.9_cds_NP_563669.1_384
lcl|NC_003070.9_cds_NP_001321569.1_385
lcl|NC_003070.9_cds_NP_849579.1_386
lcl|NC_003070.9_cds_NP_001117219.1_387
lcl|NC_003070.9_cds_NP_001117220.2_388
lcl|NC_003070.9_cds_NP_171788.3_389
lcl|NC_003070.9_cds_NP_171789.1_390
lcl|NC_003070.9_cds_NP_171790.1_391
lcl|NC_003070.9_cds_NP_001320623.1_392
lcl|NC_003070.9_cds_NP_171791.1_393
lcl|NC_003070.9_cds_NP_171792.1_394
lcl|NC_003070.9_cds_NP_001184893.1_395
lcl|NC_003070.9_cds_NP_001322019.1_396
lcl|NC_003070.9_cds_NP_001322018.1_397
lcl|NC_003070.9_cds_NP_001322017.1_398
lcl|NC_003070.9_cds_NP_171793.1_399
lcl|NC_003070.9_cds_NP_001320441.1_400
lcl|NC_003070.9_cds_NP_563670.1_401
lcl|NC_003070.9_cds_NP_001030937.1_402
lcl|NC_003070.9_cds_NP_849581.1_403
lcl|NC_003070.9_cds_NP_001117221.1_404
lcl|NC_003070.9_cds_NP_171796.1_412
lcl|NC_003070.9_cds_NP_001318910.1_413
lcl|NC_003070.9_cds_NP_171797.2_414
lcl|NC_003070.9_cds_NP_171799.2_421
lcl|NC_003070.9_cds_NP_171800.1_422
lcl|NC_003070.9_cds_NP_001320178.1_423
lcl|NC_003070.9_cds_NP_001320177.1_424
lcl|NC_003070.9_cds_NP_171801.1_425
lcl|NC_003070.9_cds_NP_171802.2_426
lcl|NC_003070.9_cds_NP_001320307.1_427
lcl|NC_003070.9_cds_NP_001184895.1_428
lcl|NC_003070.9_cds_NP_563672.1_429
lcl|NC_003070.9_cds_NP_001321993.1_430
lcl|NC_003070.9_cds_NP_171804.1_431
lcl|NC_003070.9_cds_NP_563673.1_432
lcl|NC_003070.9_cds_NP_973748.1_433
lcl|NC_003070.9_cds_NP_001322128.1_434
lcl|NC_003070.9_cds_NP_001322129.1_435
lcl|NC_003070.9_cds_NP_001322130.1_436
lcl|NC_003070.9_cds_NP_171805.1_437
lcl|NC_003070.9_cds_NP_001320512.1_438
lcl|NC_003070.9_cds_NP_171806.1_439
lcl|NC_003070.9_cds_NP_001184896.1_440
lcl|NC_003070.9_cds_NP_001322259.1_441
lcl|NC_003070.9_cds_NP_001322258.1_442
lcl|NC_003070.9_cds_NP_171807.2_443
lcl|NC_003070.9_cds_NP_849583.1_444
lcl|NC_003070.9_cds_NP_563674.1_445
lcl|NC_003070.9_cds_NP_171809.1_446
lcl|NC_003070.9_cds_NP_563675.1_449
lcl|NC_003070.9_cds_NP_171811.1_450
lcl|NC_003070.9_cds_NP_001322421.1_451
lcl|NC_003070.9_cds_NP_171812.1_452
lcl|NC_003070.9_cds_NP_563676.1_453
lcl|NC_003070.9_cds_NP_563677.1_454
lcl|NC_003070.9_cds_NP_171815.3_455
lcl|NC_003070.9_cds_NP_001322639.1_456
lcl|NC_003070.9_cds_NP_001077452.1_457
lcl|NC_003070.9_cds_NP_001322638.1_458
lcl|NC_003070.9_cds_NP_563678.1_460
lcl|NC_003070.9_cds_NP_001322982.1_461
lcl|NC_003070.9_cds_NP_171817.2_462
lcl|NC_003070.9_cds_NP_001030942.1_463
lcl|NC_003070.9_cds_NP_001322981.1_464
lcl|NC_003070.9_cds_NP_001322984.1_465
lcl|NC_003070.9_cds_NP_001322983.1_466
lcl|NC_003070.9_cds_NP_171818.1_467
lcl|NC_003070.9_cds_NP_849584.1_468
lcl|NC_003070.9_cds_NP_001321638.1_470
lcl|NC_003070.9_cds_NP_171820.1_471
lcl|NC_003070.9_cds_NP_171821.1_472
lcl|NC_003070.9_cds_NP_563679.1_473
lcl|NC_003070.9_cds_NP_563680.1_475
lcl|NC_003070.9_cds_NP_001184897.1_476
lcl|NC_003070.9_cds_NP_001321395.1_477
lcl|NC_003070.9_cds_NP_001321394.1_478
lcl|NC_003070.9_cds_NP_171825.3_479
lcl|NC_003070.9_cds_NP_171826.2_480
lcl|NC_003070.9_cds_NP_001320448.1_481
lcl|NC_003070.9_cds_NP_001320447.1_482
lcl|NC_003070.9_cds_NP_563681.1_483
lcl|NC_003070.9_cds_NP_171829.1_490
lcl|NC_003070.9_cds_NP_171830.1_491
lcl|NC_003070.9_cds_NP_973751.1_492
lcl|NC_003070.9_cds_NP_563682.1_495
lcl|NC_003070.9_cds_NP_563683.1_497
lcl|NC_003070.9_cds_NP_171835.1_498
lcl|NC_003070.9_cds_NP_001321053.1_499
lcl|NC_003070.9_cds_NP_001184899.1_500
lcl|NC_003070.9_cds_NP_171836.3_501
lcl|NC_003070.9_cds_NP_001322668.1_502
lcl|NC_003070.9_cds_NP_171837.7_503
lcl|NC_003070.9_cds_NP_171838.1_504
lcl|NC_003070.9_cds_NP_001321835.1_505
lcl|NC_003070.9_cds_NP_171839.1_506
lcl|NC_003070.9_cds_NP_001321437.1_507
lcl|NC_003070.9_cds_NP_171840.2_508
lcl|NC_003070.9_cds_NP_001323192.1_509
lcl|NC_003070.9_cds_NP_563684.1_510
lcl|NC_003070.9_cds_NP_001323296.1_511
lcl|NC_003070.9_cds_NP_563685.2_512
lcl|NC_003070.9_cds_NP_171844.6_513
lcl|NC_003070.9_cds_NP_001321215.1_514
lcl|NC_003070.9_cds_NP_171845.2_515
lcl|NC_003070.9_cds_NP_973752.1_516
lcl|NC_003070.9_cds_NP_001322972.1_517
lcl|NC_003070.9_cds_NP_001318913.1_518
lcl|NC_003070.9_cds_NP_001323097.1_519
lcl|NC_003070.9_cds_NP_171846.2_520
lcl|NC_003070.9_cds_NP_001030943.1_521
lcl|NC_003070.9_cds_NP_171847.4_522
lcl|NC_003070.9_cds_NP_171848.3_523
lcl|NC_003070.9_cds_NP_171849.3_524
lcl|NC_003070.9_cds_NP_171850.1_525
lcl|NC_003070.9_cds_NP_171851.1_526
lcl|NC_003070.9_cds_NP_001077453.1_527
lcl|NC_003070.9_cds_NP_171852.2_528
lcl|NC_003070.9_cds_NP_171853.1_529
lcl|NC_003070.9_cds_NP_563686.1_530
lcl|NC_003070.9_cds_NP_001320328.1_531
lcl|NC_003070.9_cds_NP_001320329.1_532
lcl|NC_003070.9_cds_NP_001320327.1_533
lcl|NC_003070.9_cds_NP_001320326.1_534
lcl|NC_003070.9_cds_NP_001320325.1_535
lcl|NC_003070.9_cds_NP_001320324.1_536
lcl|NC_003070.9_cds_NP_171855.1_537
lcl|NC_003070.9_cds_NP_171856.4_538
lcl|NC_003070.9_cds_NP_563687.1_539
lcl|NC_003070.9_cds_NP_563688.1_540
lcl|NC_003070.9_cds_NP_001322830.1_541
lcl|NC_003070.9_cds_NP_001321012.1_542
lcl|NC_003070.9_cds_NP_001321016.1_543
lcl|NC_003070.9_cds_NP_001321015.1_544
lcl|NC_003070.9_cds_NP_001321017.1_545
lcl|NC_003070.9_cds_NP_001321019.1_546
lcl|NC_003070.9_cds_NP_001321020.1_547
lcl|NC_003070.9_cds_NP_001321023.1_548
lcl|NC_003070.9_cds_NP_001321021.1_549
lcl|NC_003070.9_cds_NP_001321022.1_550
lcl|NC_003070.9_cds_NP_171859.1_551
lcl|NC_003070.9_cds_NP_001321014.1_552
lcl|NC_003070.9_cds_NP_001321013.1_553
lcl|NC_003070.9_cds_NP_001321018.1_554
lcl|NC_003070.9_cds_NP_171860.1_555
lcl|NC_003070.9_cds_NP_001030948.1_556
lcl|NC_003070.9_cds_NP_171861.1_557
lcl|NC_003070.9_cds_NP_001318914.1_558
lcl|NC_003070.9_cds_NP_001321230.1_559
lcl|NC_003070.9_cds_NP_171863.1_560
lcl|NC_003070.9_cds_NP_849585.1_561
lcl|NC_003070.9_cds_NP_171865.4_562
lcl|NC_003070.9_cds_NP_973753.2_563
lcl|NC_003070.9_cds_NP_563689.1_564
lcl|NC_003070.9_cds_NP_001117223.1_565
lcl|NC_003070.9_cds_NP_171867.2_566
lcl|NC_003070.9_cds_NP_001322034.1_567
lcl|NC_003070.9_cds_NP_171868.1_568
lcl|NC_003070.9_cds_NP_171870.4_570
lcl|NC_003070.9_cds_NP_001030950.4_571
lcl|NC_003070.9_cds_NP_171871.2_572
lcl|NC_003070.9_cds_NP_171872.2_573
lcl|NC_003070.9_cds_NP_001184901.1_574
lcl|NC_003070.9_cds_NP_001318915.1_575
lcl|NC_003070.9_cds_NP_171873.2_576
lcl|NC_003070.9_cds_NP_001323369.1_577
lcl|NC_003070.9_cds_NP_001323367.1_578
lcl|NC_003070.9_cds_NP_001323368.1_579
lcl|NC_003070.9_cds_NP_001184902.1_580
lcl|NC_003070.9_cds_NP_973754.2_581
lcl|NC_003070.9_cds_NP_171874.3_582
lcl|NC_003070.9_cds_NP_171875.1_583
lcl|NC_003070.9_cds_NP_171876.1_584
lcl|NC_003070.9_cds_NP_171879.1_587
lcl|NC_003070.9_cds_NP_001184903.1_588
lcl|NC_003070.9_cds_NP_001030951.1_589
lcl|NC_003070.9_cds_NP_171880.1_590
lcl|NC_003070.9_cds_NP_001321276.1_591
lcl|NC_003070.9_cds_NP_849586.1_592
lcl|NC_003070.9_cds_NP_563691.1_593
lcl|NC_003070.9_cds_NP_171882.1_594
lcl|NC_003070.9_cds_NP_973756.1_595
lcl|NC_003070.9_cds_NP_973755.1_596
lcl|NC_003070.9_cds_NP_563692.1_597
lcl|NC_003070.9_cds_NP_171884.1_598
lcl|NC_003070.9_cds_NP_171885.1_599
lcl|NC_003070.9_cds_NP_563693.1_600
lcl|NC_003070.9_cds_NP_563694.1_601
lcl|NC_003070.9_cds_NP_001323416.1_602
lcl|NC_003070.9_cds_NP_001323418.1_603
lcl|NC_003070.9_cds_NP_001323417.1_604
lcl|NC_003070.9_cds_NP_001184904.1_605
lcl|NC_003070.9_cds_NP_171887.1_606
lcl|NC_003070.9_cds_NP_001323295.1_607
lcl|NC_003070.9_cds_NP_171888.1_608
lcl|NC_003070.9_cds_NP_001323294.1_609
lcl|NC_003070.9_cds_NP_563695.2_610
lcl|NC_003070.9_cds_NP_171890.1_611
lcl|NC_003070.9_cds_NP_563696.1_612
lcl|NC_003070.9_cds_NP_171892.2_613
lcl|NC_003070.9_cds_NP_001320292.1_614
lcl|NC_003070.9_cds_NP_001320289.1_615
lcl|NC_003070.9_cds_NP_001320291.1_616
lcl|NC_003070.9_cds_NP_001320288.1_617
lcl|NC_003070.9_cds_NP_973757.1_618
lcl|NC_003070.9_cds_NP_001320290.1_619
lcl|NC_003070.9_cds_NP_171893.1_620
lcl|NC_003070.9_cds_NP_171894.1_621
lcl|NC_003070.9_cds_NP_001322971.1_622
lcl|NC_003070.9_cds_NP_001318916.1_623
lcl|NC_003070.9_cds_NP_001322970.1_624
lcl|NC_003070.9_cds_NP_001030953.1_625
